userID,friendID
233136,349749
233136,366716
233136,432054
233136,443018
233136,485906
233136,500189
233136,536587
233136,537966
233136,549525
233136,552679
233136,609299
233136,611037
233136,665395
233136,685892
233136,696944
233136,745745
233136,837172
233229,2214
233229,71369
233229,127948
233229,139237
233229,140840
233229,146050
233229,160817
233229,209919
233229,252585
233229,263144
233229,349749
233229,432054
233229,441435
233229,468276
233229,555976
233229,580347
233229,615249
233229,828331
233229,837172
233229,891920
233229,892315
233229,954961
233229,965152
233407,738728
233713,294105
233713,768985
233713,856942
234235,459124
234699,319372
235126,312559
235170,25383
235170,227356
235170,522150
235170,628474
235170,725592
235170,830664
235170,983003
235381,428998
235413,117648
235452,138760
235452,182339
235452,190904
235452,308469
235452,415685
235452,466354
235452,497872
235452,518855
235452,965152
235452,994931
235465,177364
236412,400684
236412,508816
236412,536170
236412,594595
237321,12778
237321,16583
237321,50945
237321,69792
237321,96798
237321,152094
237321,281431
237321,303215
237321,312559
237321,361097
237321,398253
237321,408206
237321,413789
237321,414344
237321,473629
237321,553669
237321,641101
237321,675367
237321,687155
237321,712669
237321,739689
237321,751455
237321,768985
237321,790825
237321,858239
237321,864146
237321,872280
237321,881980
237321,898004
237321,912876
237321,925352
237425,733443
237425,858867
237425,891017
237818,49766
237818,119317
237818,768985
238281,116299
238281,202247
238281,447968
238281,456096
238281,826214
238281,865855
238281,936742
238350,160531
238350,500189
238350,615249
238350,909244
238470,802814
238972,514757
238972,843911
238972,946410
239119,144919
239119,173042
239119,725592
239215,127948
239215,265474
239215,616727
239215,635419
239215,705172
239215,918090
239727,228705
240589,5795
240589,12180
240589,42287
240589,45937
240589,98667
240589,119426
240589,127948
240589,156978
240589,160451
240589,160817
240589,253231
240589,290858
240589,292231
240589,320710
240589,323807
240589,330596
240589,346087
240589,349749
240589,350287
240589,352318
240589,354111
240589,398253
240589,400867
240589,415534
240589,422033
240589,432030
240589,441435
240589,537966
240589,569949
240589,578024
240589,597966
240589,612651
240589,616727
240589,621581
240589,635419
240589,642984
240589,656748
240589,660679
240589,662733
240589,674938
240589,681584
240589,705172
240589,706244
240589,711400
240589,719344
240589,724664
240589,764143
240589,782827
240589,837613
240589,839495
240589,846172
240589,847891
240589,872098
240589,880633
240589,897590
240589,909173
240589,965152
240671,367802
240671,607890
240671,780239
240671,994680
240824,352318
240824,810951
240913,9072
240913,9421
240913,46049
240913,83556
240913,87420
240913,97664
240913,98012
240913,133263
240913,135153
240913,147687
240913,152012
240913,152991
240913,160451
240913,193676
240913,194857
240913,197033
240913,199187
240913,212710
240913,253095
240913,256059
240913,265474
240913,287882
240913,322877
240913,324446
240913,326381
240913,352318
240913,374572
240913,452902
240913,468276
240913,469180
240913,475311
240913,489577
240913,533247
240913,543433
240913,570255
240913,578024
240913,598707
240913,607020
240913,608983
240913,615249
240913,619079
240913,619849
240913,642482
240913,649628
240913,704438
240913,721150
240913,763874
240913,779845
240913,820043
240913,837172
240913,845632
240913,853276
240913,858258
240913,877034
240913,909244
240913,914527
240913,920883
240913,925449
240913,931636
240913,939238
240913,954961
240913,960886
240913,961018
241456,70766
241456,295548
241456,807227
241923,5334
241923,82610
241923,202511
241923,254511
241923,308469
241923,349749
241923,379468
241923,466968
241923,497872
241923,509031
241923,526158
241923,563940
241923,572295
241923,580347
241923,684086
241923,784715
241923,846666
241923,863817
241923,898006
241923,913681
241923,971793
243090,24807
243588,59627
243588,146050
243588,154714
243588,268330
243588,315645
243588,322877
243588,398903
243588,549272
243588,615249
243588,696944
243588,756469
243588,810951
243588,853276
243588,876906
243588,965293
243896,616467
243896,946410
243949,312559
243949,320505
243949,356813
243949,428585
243949,654577
244421,174752
244421,562020
244547,570255
244547,667644
245375,259799
245375,513015
245375,662733
245375,736141
245669,229536
245669,573417
245669,615249
245669,836515
245669,852394
245669,948660
245669,961018
248522,28983
248522,138760
248522,177377
248522,182339
248522,186308
248522,192937
248522,202511
248522,344387
248522,363327
248522,394479
248522,396793
248522,412878
248522,425980
248522,430499
248522,456096
248522,499932
248522,502855
248522,510562
248522,590674
248522,629275
248522,635419
248522,723328
248522,726327
248522,804482
248522,863817
248522,871393
248522,872331
248522,905025
248522,933424
249667,138760
249667,321379
249667,403575
249667,418840
249667,472016
249667,580347
249667,602086
249667,620868
249667,696596
249667,820860
249667,896821
249667,958627
249667,986827
249741,83556
249741,125115
249741,140616
249741,193676
249741,253095
249741,256059
249741,287882
249741,315645
249741,326381
249741,347403
249741,428100
249741,543433
249741,570255
249741,573417
249741,615249
249741,635789
249741,660679
249741,721150
249741,763874
249741,772157
249741,804132
249741,804434
249741,909244
249741,925449
252585,68690
252585,127948
252585,141626
252585,162330
252585,194857
252585,197117
252585,198812
252585,229032
252585,233229
252585,263244
252585,268330
252585,330200
252585,346087
252585,375845
252585,417654
252585,423178
252585,491298
252585,517910
252585,534751
252585,559248
252585,567216
252585,569949
252585,585256
252585,612651
252585,638857
252585,649628
252585,654187
252585,660679
252585,694461
252585,699074
252585,711400
252585,756469
252585,820043
252585,834971
252585,853276
252585,891920
252585,908195
252585,912099
252585,918090
252585,923619
252585,939238
252585,956532
252585,980347
252585,991074
252634,70420
252634,163647
252634,304321
252634,430499
252634,465371
252634,607890
252634,629589
252634,635419
252634,693315
252634,723328
252634,726327
252634,737755
252634,784616
252634,843911
252634,863817
252634,946410
253095,9421
253095,30404
253095,74017
253095,83635
253095,97664
253095,111982
253095,152991
253095,181200
253095,202511
253095,209564
253095,240913
253095,249741
253095,257737
253095,268330
253095,300740
253095,323213
253095,343297
253095,354111
253095,399241
253095,402706
253095,493518
253095,494116
253095,501468
253095,514611
253095,522992
253095,527585
253095,549272
253095,573417
253095,615249
253095,619849
253095,654489
253095,690723
253095,696944
253095,721150
253095,743359
253095,756469
253095,777692
253095,788474
253095,804434
253095,810951
253095,909244
253095,950407
253231,98667
253231,152991
253231,193676
253231,240589
253231,457741
253231,763494
253231,873523
253522,42287
253522,750533
253522,804434
253522,846666
253522,909173
253522,969286
253537,144771
253537,366716
253537,525419
253537,785882
253537,854579
253537,919883
253537,983433
253869,111982
253869,254511
253869,268330
253869,352318
253869,685892
253869,782910
253869,909244
253869,914075
254511,16948
254511,28913
254511,38878
254511,40056
254511,83556
254511,88536
254511,98667
254511,111982
254511,133263
254511,147687
254511,152012
254511,152991
254511,156978
254511,181200
254511,193676
254511,199187
254511,206430
254511,212710
254511,212905
254511,241923
254511,253869
254511,314971
254511,361930
254511,376613
254511,411093
254511,411817
254511,415685
254511,428100
254511,443018
254511,468276
254511,472016
254511,490549
254511,501468
254511,504406
254511,536587
254511,555976
254511,567216
254511,584862
254511,607020
254511,611037
254511,619849
254511,672075
254511,690723
254511,721150
254511,763874
254511,890113
254511,899692
254511,919883
254511,925449
254511,931636
254511,945089
255026,217580
255026,348868
255026,367242
255026,767217
255026,831812
255238,984969
255620,466891
255620,505547
255620,881980
256059,6135
256059,111982
256059,119426
256059,135153
256059,141626
256059,144771
256059,147687
256059,160451
256059,196145
256059,199187
256059,202214
256059,208224
256059,240913
256059,249741
256059,287882
256059,322877
256059,352318
256059,456045
256059,472016
256059,489729
256059,508803
256059,552679
256059,575684
256059,582857
256059,602086
256059,638857
256059,685892
256059,687395
256059,690723
256059,699074
256059,724664
256059,745745
256059,756469
256059,763874
256059,820860
256059,845632
256059,889399
256059,920883
256059,923619
256059,939238
256059,950407
256059,954961
256059,961715
256059,965152
256059,980347
256407,82610
256407,138760
256407,321831
256407,672075
256407,778023
256523,138760
256523,737755
256523,913681
257365,120748
257365,127948
257365,152012
257365,173252
257365,225106
257365,268330
257365,552679
257737,48277
257737,51230
257737,74017
257737,86582
257737,97664
257737,105101
257737,110303
257737,138166
257737,140616
257737,158599
257737,160531
257737,209564
257737,253095
257737,265728
257737,266071
257737,308024
257737,324472
257737,326381
257737,343297
257737,360729
257737,375845
257737,391289
257737,475311
257737,483900
257737,501468
257737,508816
257737,530083
257737,549429
257737,553669
257737,565019
257737,573417
257737,578454
257737,616467
257737,674728
257737,681518
257737,687395
257737,715340
257737,718811
257737,721150
257737,724664
257737,756469
257737,777692
257737,798855
257737,804434
257737,808462
257737,811101
257737,830138
257737,891920
257737,893916
257737,909173
257737,909244
257737,914527
257737,939571
257737,956532
257737,977079
257737,991074
258017,656748
258600,82610
258600,105772
258600,748398
259412,71732
259412,936230
259639,90376
259799,3028
259799,46456
259799,93499
259799,110303
259799,169645
259799,245375
259799,416958
259799,699334
259799,734425
259799,789823
259799,811101
259799,854579
259799,943405
259799,971290
260834,9034
260834,40056
260834,75683
260834,93499
260834,202214
260834,349749
260834,443018
260834,518855
260834,642984
260834,656748
260834,696944
260834,764143
260834,837172
260834,886454
260834,950407
261329,202335
261329,519934
261329,730687
263144,30404
263144,32513
263144,44162
263144,46098
263144,51230
263144,52929
263144,68228
263144,70766
263144,83556
263144,86582
263144,104494
263144,109410
263144,110303
263144,111982
263144,114939
263144,116299
263144,128154
263144,138760
263144,140616
263144,145308
263144,149050
263144,152012
263144,160817
263144,163796
263144,166107
263144,194857
263144,202511
263144,209564
263144,218067
263144,220422
263144,233229
263144,281431
263144,288324
263144,312559
263144,322250
263144,341782
263144,342022
263144,343297
263144,351038
263144,352318
263144,354111
263144,356813
263144,367242
263144,382421
263144,388163
263144,393604
263144,408206
263144,413789
263144,416958
263144,417037
263144,423178
263144,425517
263144,446197
263144,458072
263144,488972
263144,508406
263144,522150
263144,522992
263144,546836
263144,549272
263144,552585
263144,553669
263144,553919
263144,573417
263144,580347
263144,593103
263144,595066
263144,596439
263144,602154
263144,622964
263144,624598
263144,635789
263144,672617
263144,680396
263144,726202
263144,726542
263144,748485
263144,751455
263144,756469
263144,757073
263144,759507
263144,767217
263144,769063
263144,777692
263144,784451
263144,792165
263144,807703
263144,831812
263144,836445
263144,857941
263144,863527
263144,865855
263144,870695
263144,909244
263144,914075
263144,915822
263144,921397
263144,925352
263144,927331
263144,940375
263144,954515
263144,954894
263144,975124
263144,981277
263144,991074
263144,994374
263244,6135
263244,38878
263244,46079
263244,59627
263244,112134
263244,160451
263244,252585
263244,300740
263244,330200
263244,375845
263244,441435
263244,465371
263244,500189
263244,552679
263244,573417
263244,612651
263244,654187
263244,655638
263244,669256
263244,803238
263244,804132
263244,916948
263244,920883
263244,939238
263666,322877
263666,377658
263666,469180
263666,543433
263666,544870
263666,607020
263666,608983
263666,615249
263666,690723
263666,723044
263666,726202
263666,791847
263666,873129
264058,23413
264058,29229
264058,29341
264058,52457
264058,71732
264058,73080
264058,228228
264058,282809
264058,381316
264058,413789
264058,549272
264058,583847
264058,659096
264058,767217
264058,940285
264058,965592
264058,987042
264895,511164
265474,5795
265474,9072
265474,49050
265474,51230
265474,55408
265474,71369
265474,127948
265474,135153
265474,152991
265474,154186
265474,160531
265474,160817
265474,173252
265474,181200
265474,198812
265474,229032
265474,239215
265474,240913
265474,330200
265474,346087
265474,349749
265474,375845
265474,386404
265474,441435
265474,489577
265474,534751
265474,537966
265474,550121
265474,565019
265474,583085
265474,598707
265474,642984
265474,660679
265474,699074
265474,704438
265474,705172
265474,788474
265474,837172
265474,841967
265474,847891
265474,853276
265474,853984
265474,887167
265474,954961
265728,157906
265728,182339
265728,185706
265728,257737
265728,267531
265728,383236
265728,385467
265728,416374
265728,416958
265728,466968
265728,497872
265728,504406
265728,520893
265728,549272
265728,569192
265728,580347
265728,757732
265728,784623
265728,791435
266071,55408
266071,209564
266071,257737
266071,777692
266071,830138
266071,896576
267531,265728
267531,267911
267531,808462
267911,138760
267911,146170
267911,267531
267911,396793
267911,436418
267911,994931
268330,2214
268330,3859
268330,9421
268330,40056
268330,74017
268330,82610
268330,86582
268330,101021
268330,111982
268330,113887
268330,133694
268330,140386
268330,144771
268330,152991
268330,154714
268330,178036
268330,193676
268330,199187
268330,212710
268330,243588
268330,252585
268330,253095
268330,253869
268330,257365
268330,275363
268330,288324
268330,292231
268330,300740
268330,302297
268330,321831
268330,324472
268330,352318
268330,386404
268330,388542
268330,417654
268330,428100
268330,443018
268330,469180
268330,472016
268330,475311
268330,476123
268330,481517
268330,485327
268330,504406
268330,505846
268330,508816
268330,514611
268330,552679
268330,567216
268330,570255
268330,596456
268330,607020
268330,615249
268330,665395
268330,690723
268330,718042
268330,721150
268330,759408
268330,763874
268330,767217
268330,771079
268330,772157
268330,779845
268330,790396
268330,806873
268330,807227
268330,827354
268330,836515
268330,867753
268330,883476
268330,889399
268330,890113
268330,905328
268330,919883
268330,925449
268330,931636
268330,965293
268330,977079
268330,984356
268330,991074
269328,25050
269328,40242
269328,181498
269328,208084
269328,325302
269328,459818
269328,504078
269328,693315
269328,791847
269328,873129
269328,892762
269870,45937
269870,51230
269870,91959
269870,154611
269870,229536
269870,461869
269870,508816
269870,612651
269870,772157
269870,808462
269870,954961
269870,965152
269980,182339
269980,187384
269980,921349
270111,10146
270111,548651
270111,734425
270111,789823
270111,854579
270111,983166
270160,54907
270160,319372
270160,440317
271278,214829
271278,417664
271278,504406
271278,654489
271278,690723
271278,763874
271278,961715
272515,22745
272515,72474
272515,146170
272515,175764
272515,187384
272515,202173
272515,202511
272515,316303
272515,396793
272515,565110
272515,601817
272515,627954
272515,632522
272515,784623
272515,846666
272515,913681
272968,453432
272968,611198
272968,616727
272968,772157
273789,182339
273789,647093
273789,820860
273789,898415
274002,145024
274002,356813
274002,413789
274002,807703
274002,968421
274235,971793
274429,52933
274429,150265
274429,338199
274896,711678
274896,831812
275363,71369
275363,82610
275363,127409
275363,194857
275363,268330
275363,574096
275363,767217
275363,990903
275579,24356
275579,423420
275713,645088
275713,904490
275753,163796
275753,342022
275753,530083
275753,831812
275753,978120
277054,503376
277770,468276
278374,9421
278374,29341
278374,59627
278374,74017
278374,146050
278374,152991
278374,160451
278374,162330
278374,194857
278374,208192
278374,300740
278374,322877
278374,330200
278374,350287
278374,375845
278374,454933
278374,522150
278374,522992
278374,570255
278374,578454
278374,593162
278374,598707
278374,607020
278374,612651
278374,640518
278374,705172
278374,756469
278374,782334
278374,858258
278374,909173
278374,940045
278374,984356
278467,156978
278467,295282
278467,350287
278467,351038
278467,432054
278467,537966
278467,685438
278467,767217
278467,887167
278830,16948
278830,201981
278958,5334
278958,70420
278958,84149
278958,93095
278958,177377
278958,183697
278958,186308
278958,306906
278958,396793
278958,430499
278958,601817
278958,629589
278958,635419
278958,723328
278958,762558
278958,913681
278958,936822
279138,560009
279138,725592
280345,154832
280345,196767
280345,457566
280345,595066
280345,682145
280445,125115
280445,168685
280445,338687
280445,385920
280445,454013
280445,517910
280445,552679
280445,563693
280445,599046
280445,619079
280445,687395
280445,993266
280989,132031
280989,138760
280989,146170
280989,610871
280989,680396
280989,784623
280989,880154
281431,237321
281431,263144
281431,654577
281431,757073
281431,768985
281457,9421
281457,98667
281457,227443
281457,320710
281457,377863
281457,501468
281457,569949
281601,97201
281601,141741
281601,145308
281601,156978
281601,287882
281601,308024
281601,320262
281601,354111
281601,416958
281601,417654
281601,432030
281601,452902
281601,464695
281601,511164
281601,523601
281601,615249
281601,616727
281601,723044
281601,726202
281601,808462
281601,865822
281601,881238
281601,889386
281601,891920
281601,897538
281601,913681
281601,914075
281601,916948
281601,930675
281601,939238
281601,940285
281601,991074
282809,264058
285752,454933
285752,457741
285752,468276
285752,489577
285752,606978
285752,649628
285752,705172
285752,764143
285752,791847
285752,909244
285752,980347
287323,725592
287399,13084
287399,20501
287399,174752
287399,297324
287399,366226
287399,383236
287399,391950
287399,472016
287399,624871
287399,787431
287399,791435
287399,966008
287399,977079
287882,38878
287882,82610
287882,83556
287882,93499
287882,98667
287882,140386
287882,140840
287882,193676
287882,240913
287882,249741
287882,256059
287882,281601
287882,292231
287882,310461
287882,320710
287882,341782
287882,352318
287882,354111
287882,360729
287882,368320
287882,369563
287882,377863
287882,468276
287882,527585
287882,536587
287882,543433
287882,549272
287882,564398
287882,570255
287882,573417
287882,607020
287882,640518
287882,690723
287882,713644
287882,721150
287882,756469
287882,845632
287882,870695
287882,877034
287882,887167
287882,890113
287882,905328
287882,909244
287882,916948
287882,962823
287882,991163
287882,994374
287882,994931
288123,86582
288123,233136
288123,349749
288123,352318
288123,417654
288123,454933
288123,457741
288123,514611
288123,567216
288324,5795
288324,9421
288324,83556
288324,123437
288324,160531
288324,212710
288324,229032
288324,263144
288324,268330
288324,302297
288324,320710
288324,377863
288324,417654
288324,432054
288324,468276
288324,469180
288324,501468
288324,607020
288324,615249
288324,687395
288324,756469
288324,834313
288324,890113
288324,905328
288324,914527
288324,916948
290350,82610
290350,202247
290350,580763
290350,767217
290643,545414
290858,91959
290858,240589
290858,292231
290858,330200
290858,361930
290858,536587
290858,619079
290858,654187
290858,887167
290858,901500
290858,909826
291936,33155
291936,360679
291936,680396
292139,409584
292139,471115
292139,772279
292139,849372
292139,948668
292139,987402
292231,2214
292231,5795
292231,38683
292231,91959
292231,98667
292231,119426
292231,138760
292231,147687
292231,152991
292231,162330
292231,227443
292231,240589
292231,268330
292231,287882
292231,290858
292231,295282
292231,310461
292231,330596
292231,346087
292231,351038
292231,361930
292231,375845
292231,377863
292231,386404
292231,428100
292231,432054
292231,443018
292231,489729
292231,536587
292231,538866
292231,564202
292231,573417
292231,574096
292231,608983
292231,616727
292231,619849
292231,654187
292231,660679
292231,668296
292231,674938
292231,685438
292231,690723
292231,724664
292231,728654
292231,753692
292231,804132
292231,820777
292231,823668
292231,858258
292231,873523
292231,881238
292231,891920
292231,905328
292231,909173
292231,912099
292231,916948
292231,920883
292231,925449
292231,965152
292231,982806
292231,991163
292771,71732
292771,138760
292771,206430
292771,216482
292771,296109
292771,308469
292771,318384
292771,320505
292771,459902
292771,488972
292771,602154
292771,717776
292771,981277
293697,504078
294105,109200
294105,136343
294105,190171
294105,233713
294105,541992
294105,768985
294105,783042
294105,994557
294140,163796
294140,226089
294140,537780
294140,872280
295282,38683
295282,227443
295282,278467
295282,292231
295282,393604
295282,763874
295282,804132
295282,954961
295548,241456
295548,416958
295548,432030
295548,508816
295548,578454
295548,619568
295548,652162
295548,767217
295548,959850
296109,292771
296109,320505
296109,725592
296109,749499
296378,106743
296378,138760
296378,367242
296378,913681
296378,953808
296676,16948
296720,52929
296720,82610
296720,497872
296720,596456
296720,614659
297324,13084
297324,166096
297324,287399
297324,379468
297324,485327
297324,509031
297324,580347
297324,784451
297324,925449
297324,940112
298171,428100
298171,886976
299012,454897
299012,584565
300538,17887
300538,768985
300538,879323
300538,994557
300740,83556
300740,90148
300740,145308
300740,152991
300740,194857
300740,196145
300740,253095
300740,263244
300740,268330
300740,278374
300740,366716
300740,423178
300740,441435
300740,485906
300740,505846
300740,552679
300740,562855
300740,598707
300740,608983
300740,727821
300740,759507
300740,837400
300740,845632
300740,892315
300740,925449
300740,939238
300740,950407
300740,965152
300740,984356
300740,994931
300804,65347
300804,143176
301186,97664
301186,140616
301186,345522
301186,573417
301186,956532
301337,83556
301337,90148
301337,98667
301337,111982
301337,120748
301337,135153
301337,152991
301337,160451
301337,315645
301337,360729
301337,423178
301337,432054
301337,443018
301337,552679
301337,592059
301337,602086
301337,607020
301337,685892
301337,756469
301337,771079
301337,827354
301337,891920
301337,931636
301337,950407
301337,986827
302297,38878
302297,83556
302297,138760
302297,152012
302297,181200
302297,183697
302297,209564
302297,226184
302297,227443
302297,229032
302297,268330
302297,288324
302297,324472
302297,350287
302297,377863
302297,428286
302297,443018
302297,500189
302297,501468
302297,504406
302297,522992
302297,527585
302297,549272
302297,572442
302297,611037
302297,615249
302297,638857
302297,642482
302297,681584
302297,690723
302297,771079
302297,772157
302297,788474
302297,827354
302297,828331
302297,837172
302297,890113
302297,891920
302297,905328
302297,931636
302297,950407
302297,965152
302819,522150
302819,559248
302819,663510
302819,835622
303118,127409
303118,196145
303118,381520
303215,12778
303215,17887
303215,52457
303215,69792
303215,74017
303215,104494
303215,136343
303215,138166
303215,154286
303215,199187
303215,202511
303215,237321
303215,386404
303215,402706
303215,408206
303215,414344
303215,416958
303215,499564
303215,501468
303215,504406
303215,511164
303215,572310
303215,573417
303215,596439
303215,654577
303215,662690
303215,675367
303215,705632
303215,757073
303215,763874
303215,768985
303215,787676
303215,790396
303215,810801
303215,834971
303215,856942
303215,876906
303215,890217
303215,898004
303215,911829
303215,912876
303215,914527
303215,994557
304321,5334
304321,163647
304321,252634
304321,425980
304321,502855
304321,769063
304321,872331
304970,409584
304970,440649
305246,900442
305540,86582
305540,90287
305540,158599
305540,197117
305540,320710
305540,328887
305540,330200
305540,454933
305540,559248
305540,565019
305540,570255
305540,593162
305540,705172
305540,713644
305540,747042
305540,772157
305540,791847
305540,808462
305540,909244
306883,20501
306883,383236
306883,619849
306883,791435
306906,172715
306906,177377
306906,278958
306906,336630
306906,344387
306906,363327
306906,425980
306906,430499
306906,448151
306906,769063
306906,913681
307066,135153
307066,156978
307066,500189
307066,540742
307066,690723
307066,759507
307066,870695
307077,548651
307077,690769
307077,725592
307836,379357
307836,443869
307836,504040
307836,749112
308024,51230
308024,86582
308024,140386
308024,141927
308024,257737
308024,281601
308024,454933
308024,468276
308024,500846
308024,559248
308024,621581
308024,638857
308024,704438
308024,721041
308024,852394
308024,865448
308024,939571
308024,973459
308469,46098
308469,105772
308469,138760
308469,235452
308469,241923
308469,292771
308469,357263
308469,402936
308469,409584
308469,466354
308469,519861
308469,549272
308469,896821
308469,981277
308470,44162
308470,846666
308470,898006
309264,413655
310461,5795
310461,9034
310461,9421
310461,74017
310461,91959
310461,105772
310461,140840
310461,144771
310461,152991
310461,154714
310461,227443
310461,233136
310461,287882
310461,292231
310461,320710
310461,366716
310461,432054
310461,441435
310461,501468
310461,505846
310461,517910
310461,522992
310461,552679
310461,562855
310461,569949
310461,607020
310461,641770
310461,669256
310461,696944
310461,704438
310461,711400
310461,790396
310461,810951
310461,820777
310461,827354
310461,891024
310461,905328
310461,914527
310461,950407
310461,956532
310461,961018
310461,982806
310466,29341
310466,59627
310466,81638
310466,154611
310466,375845
310466,446114
310466,461672
310466,559248
310466,612651
310466,616467
310466,617846
310466,621581
310466,721041
310466,764143
310466,782827
310466,918090
310466,973459
312559,8900
312559,24901
312559,33622
312559,47560
312559,55408
312559,68835
312559,102258
312559,128154
312559,138760
312559,149050
312559,155448
312559,159906
312559,178381
312559,181498
312559,208084
312559,235126
312559,237321
312559,243949
312559,263144
312559,315247
312559,320505
312559,360291
312559,385920
312559,396606
312559,417664
312559,421565
312559,428585
312559,435858
312559,457566
312559,465371
312559,494116
312559,499564
312559,502818
312559,511164
312559,520893
312559,541992
312559,615851
312559,616467
312559,628474
312559,632109
312559,680396
312559,682145
312559,726202
312559,749499
312559,767217
312559,769063
312559,772269
312559,783042
312559,784469
312559,784623
312559,791847
312559,798629
312559,857999
312559,863817
312559,872280
312559,880154
312559,889386
312559,900119
312559,916948
312559,927322
312559,927331
312559,929711
312559,939428
312559,954894
312559,987042
312559,987402
312559,991436
312559,994557
314004,716303
314004,768985
314004,965592
314971,145
314971,227443
314971,254511
314971,366716
314971,536587
315247,312559
315410,138760
315410,348868
315410,483556
315410,502855
315410,632522
315410,913681
315410,921538
315410,966008
315645,13084
315645,74425
315645,83556
315645,139237
315645,140616
315645,152991
315645,156978
315645,199187
315645,212710
315645,243588
315645,249741
315645,301337
315645,324472
315645,377658
315645,428100
315645,464695
315645,555976
315645,569949
315645,570255
315645,607020
315645,608983
315645,619079
315645,660679
315645,690723
315645,696944
315645,756469
315645,820860
315645,827354
315645,912099
315645,918090
315645,941366
315645,956532
315645,996586
315741,391289
315741,391950
315741,448151
315741,881238
316303,60438
316303,146170
316303,272515
316303,416960
316303,676547
316303,757766
316303,913681
317525,52929
317525,472016
318384,155448
318384,292771
318384,483556
318384,497872
318384,666005
318384,728654
318384,768985
318384,772157
318384,778023
318384,968421
318384,976288
318613,128154
318613,767217
319372,234699
319372,270160
320262,199187
320262,229032
320262,281601
320262,389822
320312,21793
320312,168346
320312,694983
320505,8900
320505,30727
320505,138760
320505,152094
320505,154142
320505,155448
320505,157559
320505,182339
320505,220422
320505,243949
320505,292771
320505,296109
320505,312559
320505,413789
320505,421565
320505,465371
320505,470988
320505,559800
320505,569729
320505,675367
320505,678529
320505,682145
320505,717776
320505,725592
320505,749499
320505,807703
320505,857999
320505,927322
320505,931169
320505,987042
320710,9034
320710,9421
320710,33121
320710,33464
320710,59627
320710,102625
320710,139237
320710,146050
320710,152012
320710,152991
320710,181200
320710,193676
320710,199187
320710,212710
320710,240589
320710,281457
320710,287882
320710,288324
320710,305540
320710,310461
320710,399905
320710,400867
320710,432054
320710,436879
320710,441435
320710,501468
320710,517910
320710,543433
320710,565019
320710,569949
320710,585256
320710,597966
320710,607020
320710,615249
320710,642984
320710,649628
320710,654187
320710,687395
320710,696944
320710,704438
320710,706244
320710,711400
320710,713644
320710,745745
320710,747042
320710,756469
320710,772157
320710,804132
320710,810951
320710,826533
320710,827354
320710,828331
320710,836515
320710,837172
320710,846009
320710,847891
320710,853276
320710,887167
320710,887200
320710,888338
320710,890113
320710,905328
320710,914527
320710,920883
320710,931636
320710,961018
321379,87432
321379,182339
321379,249667
321379,344387
321379,396793
321379,632522
321379,679489
321379,767217
321379,896821
321379,994931
321831,90694
321831,112757
321831,256407
321831,268330
321831,551116
321831,644922
321831,645071
321831,715340
321831,791435
321831,867753
321831,958627
322250,17887
322250,47560
322250,118488
322250,178381
322250,263144
322250,342022
322250,375550
322250,413789
322250,421565
322250,446197
322250,459818
322250,460157
322250,465371
322250,653180
322250,782536
322250,784469
322250,791847
322250,845634
322250,858927
322250,865822
322250,900119
322250,929711
322417,754834
322417,763874
322585,110303
322585,367242
322585,488972
322585,519861
322585,538152
322585,680396
322585,749492
322585,792165
322585,831812
322585,913681
322585,933424
322877,91959
322877,106422
322877,138343
322877,139237
322877,196145
322877,199187
322877,229032
322877,240913
322877,243588
322877,256059
322877,263666
322877,278374
322877,323213
322877,330200
322877,393955
322877,417654
322877,423178
322877,522992
322877,527585
322877,578024
322877,598707
322877,626591
322877,642482
322877,642984
322877,658760
322877,668296
322877,685892
322877,691588
322877,820777
322877,880633
322877,950407
322877,980347
322877,986827
323213,135537
323213,138760
323213,142230
323213,227356
323213,253095
323213,322877
323213,446197
323213,522150
323213,526882
323213,607020
323213,672617
323213,702370
323213,748485
323213,756469
323213,763874
323213,772269
323213,798855
323213,876906
323213,916590
323807,98220
323807,202511
323807,240589
323807,354111
323807,387451
323807,444135
323807,452902
323807,570255
323807,609804
323807,616727
323807,642984
323807,680396
323807,825437
323807,846666
323807,983674
323807,990903
324193,102901
324446,59627
324446,181200
324446,229536
324446,240913
324446,551095
324446,608983
324446,687395
324446,748398
324446,909495
324472,133263
324472,156978
324472,257737
324472,268330
324472,302297
324472,315645
324472,472016
324472,485327
324472,748398
324472,905328
324472,994374
325302,269328
325302,468370
326381,9034
326381,38878
326381,83556
326381,140616
326381,229536
326381,240913
326381,249741
326381,257737
326381,387838
326381,546836
326381,553669
326381,721150
326381,772157
326381,827354
326381,828331
326381,889399
326381,914527
326381,950407
326381,962823
328648,214760
328648,834376
328887,42287
328887,90287
328887,91959
328887,141927
328887,146050
328887,194857
328887,197117
328887,225106
328887,305540
328887,452902
328887,454933
328887,468276
328887,489577
328887,500846
328887,533247
328887,570255
328887,574096
328887,608983
328887,616467
328887,616727
328887,621581
328887,660679
328887,663510
328887,705172
328887,774992
328887,820043
328887,847891
328887,858258
328887,888088
328887,897835
328887,909826
328887,916948
328887,939238
328887,980347
328891,177377
328891,367242
328891,394479
328891,412878
328891,723328
328891,726327
328891,782910
329721,13163
329752,82610
329752,105772
329752,174752
329752,217580
329752,383236
329752,672075
329752,791435
329918,595066
329918,731031
330200,5795
330200,6135
330200,9034
330200,9421
330200,33464
330200,55408
330200,74017
330200,74425
330200,87420
