userID,artistID,weight
182620,698936,120
182620,733705,133
182620,789405,88
182620,805906,98
182620,816753,211
182620,817323,124
182620,818816,314
182620,834619,137
182620,863551,82
182620,872700,135
182620,892372,94
182620,916266,197
182620,940232,313
182620,954652,963
182620,958081,267
182620,971815,193
182620,996199,96
182620,996640,116
182917,20874,217
182917,22983,127
182917,91069,284
182917,107458,292
182917,156307,145
182917,163878,209
182917,179366,266
182917,180977,452
182917,197179,141
182917,207964,133
182917,235869,262
182917,242843,129
182917,257793,209
182917,261394,318
182917,262459,276
182917,272181,281
182917,324219,230
182917,325992,187
182917,346409,134
182917,348651,184
182917,431235,248
182917,455820,248
182917,521961,285
182917,530432,160
182917,543273,353
182917,545300,350
182917,550363,153
182917,586493,259
182917,595518,183
182917,617582,260
182917,641552,131
182917,656422,380
182917,678833,194
182917,682661,138
182917,685379,135
182917,745541,380
182917,788505,196
182917,791862,306
182917,841124,497
182917,855498,709
182917,881552,387
182917,890020,506
182917,898219,253
182917,942176,550
182917,973994,132
182917,979774,159
183541,7793,274
183541,20769,723
183541,49347,177
183541,59792,455
183541,116701,208
183541,134783,208
183541,136065,210
183541,155166,780
183541,173540,303
183541,224777,331
183541,246932,217
183541,272241,200
183541,279809,833
183541,287317,226
183541,309275,195
183541,315683,239
183541,318634,241
183541,335470,399
183541,357595,217
183541,358833,431
183541,359310,185
183541,375660,925
183541,389694,322
183541,401604,975
183541,431458,349
183541,459951,878
183541,473976,780
183541,489850,1385
183541,559338,550
183541,589953,538
183541,599552,345
183541,629987,853
183541,657338,206
183541,707812,336
183541,724169,346
183541,741526,1367
183541,806599,181
183541,860887,413
183541,910790,529
183541,923116,237
183541,937603,173
183541,957137,214
183541,963768,1180
183697,3078,92
183697,54324,1267
183697,74440,242
183697,79296,89
183697,169577,630
183697,195212,137
183697,195329,263
183697,204506,598
183697,222793,56
183697,230491,197
183697,265964,232
183697,298102,151
183697,332384,186
183697,336713,96
183697,342452,448
183697,370168,264
183697,375660,71
183697,380345,96
183697,397288,134
183697,409070,48
183697,472654,219
183697,504654,63
183697,510879,66
183697,538217,317
183697,541978,392
183697,572683,180
183697,596297,80
183697,599597,51
183697,603499,967
183697,611349,119
183697,611397,540
183697,615924,349
183697,616074,157
183697,657290,90
183697,690155,336
183697,719701,300
183697,765483,65
183697,782704,169
183697,786257,54
183697,788098,121
183697,801531,828
183697,889745,182
183697,890020,1026
183697,895320,62
183697,920445,84
183697,975729,943
183697,994143,102
183735,31115,237
183735,44760,1012
183735,59508,255
183735,93595,618
183735,112419,876
183735,119936,429
183735,144033,295
183735,160088,242
183735,182626,377
183735,202965,399
183735,215059,293
183735,245650,468
183735,330530,245
183735,347856,314
183735,355649,348
183735,389892,348
183735,397615,942
183735,418232,245
183735,457840,511
183735,478678,240
183735,508577,243
183735,509675,334
183735,544583,275
183735,593477,290
183735,599674,329
183735,656947,835
183735,663692,276
183735,671774,1201
183735,689582,650
183735,699112,251
183735,713056,265
183735,807064,281
183735,819277,287
183735,860952,1155
183735,878440,263
183735,941908,568
183735,942797,348
183735,955106,1304
183735,966488,350
183735,974426,310
183735,977444,391
183735,988248,242
184614,63353,1854
184614,96974,167
184614,111148,26
184614,118192,96
184614,143605,23
184614,151167,125
184614,162070,19
184614,170784,18
184614,181160,19
184614,181610,163
184614,182441,539
184614,203206,118
184614,212434,23
184614,213531,18
184614,214072,108
184614,247018,116
184614,268232,22
184614,317921,970
184614,318470,1812
184614,334212,444
184614,355295,74
184614,368099,404
184614,390419,570
184614,397394,162
184614,423329,24
184614,443088,21
184614,449262,2536
184614,457983,71
184614,460092,427
184614,465858,29001
184614,476283,1820
184614,480893,196
184614,496059,19
184614,511147,208
184614,570469,2026
184614,595518,163
184614,623711,19
184614,671844,8197
184614,698936,4547
184614,699591,18
184614,717940,31
184614,774098,124
184614,808857,22
184614,867625,117
184614,904014,99
184614,966838,146
184614,997603,25
184614,998568,57
184991,17696,136
184991,48991,117
184991,72738,108
184991,99043,229
184991,110377,375
184991,164890,237
184991,175126,152
184991,207411,100
184991,213721,101
184991,256944,129
184991,278486,148
184991,294733,109
184991,303422,114
184991,321491,171
184991,324087,100
184991,333910,139
184991,365434,128
184991,377957,908
184991,401604,135
184991,421393,130
184991,453243,546
184991,465599,100
184991,566965,289
184991,605573,129
184991,609548,199
184991,613633,130
184991,629914,111
184991,632805,404
184991,718423,232
184991,720471,107
184991,732876,269
184991,834881,311
184991,838773,185
184991,841039,203
184991,843129,165
184991,845798,139
184991,860887,119
184991,876669,154
184991,895320,132
184991,911587,171
184991,912148,117
184991,922184,128
184991,940050,103
184991,959059,193
184991,959218,135
184991,979791,212
185660,10905,201
185660,17061,148
185660,98714,759
185660,126901,236
185660,166977,201
185660,204360,528
185660,211626,165
185660,243484,299
185660,273391,377
185660,279772,419
185660,318131,247
185660,331222,190
185660,342404,221
185660,347856,200
185660,349613,200
185660,355741,193
185660,407310,320
185660,444065,248
185660,490288,220
185660,511781,176
185660,517903,368
185660,525131,819
185660,539390,211
185660,547257,156
185660,556622,405
185660,563525,236
185660,565452,185
185660,566781,238
185660,588981,152
185660,601513,229
185660,667933,679
185660,668797,149
185660,671844,170
185660,706679,282
185660,763554,221
185660,765879,178
185660,815864,181
185660,819277,167
185660,843662,178
185660,847991,247
185660,850112,240
185660,853634,366
185660,878440,150
185660,883541,239
185660,907619,261
185660,954199,158
185660,963480,322
185706,10905,426
185706,25467,96
185706,47313,384
185706,53467,914
185706,79271,218
185706,80556,593
185706,107350,2596
185706,126530,799
185706,144573,200
185706,148017,166
185706,158427,415
185706,171222,125
185706,189780,314
185706,201945,664
185706,203092,335
185706,225850,198
185706,241345,315
185706,261544,147
185706,274137,445
185706,316792,137
185706,339127,125
185706,347856,460
185706,370362,1483
185706,371897,120
185706,403913,227
185706,444446,402
185706,530256,203
185706,543696,252
185706,556320,181
185706,570067,870
185706,589773,276
185706,612434,1138
185706,671784,373
185706,684341,164
185706,690236,129
185706,704911,491
185706,715897,98
185706,724797,264
185706,727119,120
185706,748035,323
185706,773083,426
185706,823856,437
185706,875126,977
185706,878440,1001
185706,937312,125
185706,941908,984
185706,942797,385
186308,15132,219
186308,92826,1569
186308,102439,186
186308,122262,673
186308,146060,349
186308,151167,205
186308,271852,266
186308,353581,4371
186308,354495,184
186308,366168,326
186308,390419,162
186308,433050,1453
186308,474318,259
186308,475764,12759
186308,486258,334
186308,503372,755
186308,524478,230
186308,525050,479
186308,551939,470
186308,568406,1636
186308,570469,216
186308,577412,345
186308,584280,1116
186308,607232,304
186308,616500,4967
186308,617582,1092
186308,625477,925
186308,671844,3092
186308,697103,1670
186308,700700,2030
186308,730493,205
186308,852650,256
186308,867625,2660
186308,867905,302
186308,868364,439
186308,882193,213
186308,890020,1313
186308,910426,191
186308,931082,176
186308,947709,678
186308,967382,2015
186308,977444,304
186308,997603,374
187384,10943,191
187384,16458,1008
187384,18971,1693
187384,38407,539
187384,64032,1132
187384,76859,1005
187384,92826,402
187384,93595,165
187384,130947,175
187384,146060,360
187384,151737,949
187384,247523,3321
187384,403430,225
187384,443225,1300
187384,455570,203
187384,466253,438
187384,475764,463
187384,476814,833
187384,524478,1150
187384,568406,191
187384,570469,568
187384,595518,238
187384,607232,148
187384,625477,242
187384,630948,289
187384,657701,440
187384,664315,2453
187384,671844,123065
187384,698936,169
187384,709862,1778
187384,746858,231
187384,754348,329
187384,765879,325
187384,789806,168
187384,795278,875
187384,801568,150
187384,815847,659
187384,829095,146
187384,855498,572
187384,890020,2213
187384,912083,412
187384,967382,236
187384,999158,195
187469,1290,77
187469,1800,283
187469,17794,84
187469,20025,166
187469,20317,81
187469,25514,763
187469,55864,787
187469,82360,50
187469,91838,53
187469,100726,76
187469,200862,64
187469,216069,234
187469,234068,1036
187469,252200,70
187469,274137,386
187469,288094,213
187469,310071,114
187469,311468,51
187469,324087,229
187469,340920,764
187469,350402,1090
187469,373261,193
187469,375660,44
187469,450414,37
187469,539859,56
187469,558266,223
187469,567422,39
187469,606614,45
187469,611735,67
187469,671367,102
187469,682006,48
187469,686171,66
187469,751834,37
187469,754165,111
187469,786257,38
187469,790342,47
187469,853013,61
187469,864301,3629
187469,870232,38
187469,895320,203
187469,895625,90
187469,930412,608
187469,937312,51
187469,968177,110
189144,9208,20
189144,44000,46
189144,98281,79
189144,142781,9
189144,173540,67
189144,197820,98
189144,200991,90
189144,202965,84
189144,215479,10
189144,225850,38
189144,274500,12
189144,278715,117
189144,320709,122
189144,375660,82
189144,395742,15
189144,418232,376
189144,431458,52
189144,459951,9
189144,460737,6
189144,501843,10
189144,505812,43
189144,516912,5
189144,535916,25
189144,597293,26
189144,621700,27
189144,629987,33
189144,635419,148
189144,641269,69
189144,653526,12
189144,668797,74
189144,765421,82
189144,791681,9
189144,794609,15
189144,795541,52
189144,805906,13
189144,826976,6
189144,833525,28
189144,834530,51
189144,843787,9
189144,860887,296
189144,876055,76
189144,878440,141
189144,906398,10
189144,906958,28
189144,916809,55
189144,943752,9
189144,954652,11
189144,955405,8
189623,10905,328
189623,28480,685
189623,38407,1035
189623,44000,442
189623,93595,414
189623,97344,657
189623,107350,640
189623,113813,383
189623,119345,359
189623,144033,515
189623,158427,523
189623,182626,559
189623,225850,953
189623,327240,1405
189623,328397,487
189623,347856,326
189623,353634,520
189623,407310,706
189623,431458,2016
189623,496680,350
189623,508949,445
189623,517903,411
189623,522716,478
189623,537857,365
189623,559938,337
189623,657903,714
189623,687351,382
189623,689582,709
189623,720245,326
189623,748035,397
189623,765879,929
189623,779692,574
189623,782137,423
189623,820462,341
189623,834530,894
189623,840981,703
189623,861920,511
189623,878440,957
189623,906958,624
189623,916809,445
189623,923599,367
189623,944190,691
189707,12957,63
189707,17576,102
189707,21524,68
189707,22989,61
189707,62201,85
189707,86424,73
189707,139572,68
189707,141180,191
189707,143052,96
189707,148516,177
189707,170117,93
189707,198229,84
189707,205216,69
189707,244076,64
189707,278891,64
189707,357600,212
189707,361249,296
189707,387137,82
189707,401264,78
189707,404102,223
189707,467792,83
189707,489821,63
189707,489954,61
189707,561929,189
189707,578284,62
189707,578394,178
189707,598401,98
189707,608973,69
189707,622453,113
189707,642637,93
189707,653687,141
189707,674653,100
189707,698753,80
189707,725313,73
189707,757110,117
189707,779737,83
189707,800834,69
189707,805588,162
189707,821076,225
189707,836797,92
189707,855498,71
189707,870664,61
189707,880461,81
189707,906752,67
189707,951563,168
189707,986679,78
189707,996990,156
190171,10943,241
190171,12960,408
190171,64032,302
190171,130947,970
190171,132541,152
190171,132892,157
190171,151161,161
190171,157091,215
190171,197395,313
190171,211763,179
190171,248581,206
190171,261394,188
190171,272181,160
190171,288274,313
190171,322575,251
190171,322653,175
190171,339181,183
190171,347942,211
190171,350663,163
190171,377610,230
190171,391455,193
190171,436105,207
190171,444065,209
190171,456691,277
190171,487908,191
190171,520007,157
190171,533609,259
190171,550297,237
190171,599552,208
190171,604786,219
190171,627490,154
190171,629228,245
190171,635511,366
190171,684317,251
190171,706679,421
190171,721963,258
190171,745541,615
190171,769051,368
190171,786889,322
190171,791862,181
190171,795410,189
190171,800314,169
190171,848800,211
190171,878826,285
190171,912083,351
190171,936394,281
190904,31145,110
190904,173540,231
190904,197820,259
190904,209750,91
190904,216925,201
190904,238653,207
190904,260038,74
190904,277225,366
190904,312579,1088
190904,318634,605
190904,320709,1321
190904,346509,328
190904,352404,240
190904,363050,83
190904,375660,1515
190904,375901,666
190904,398621,195
190904,418232,119
190904,459951,745
190904,461154,72
190904,497557,97
190904,520007,98
190904,558266,131
190904,589896,687
190904,598896,92
190904,635419,69
190904,636805,3001
190904,641269,481
190904,686778,437
190904,737315,422
190904,754287,68
190904,785196,199
190904,805437,96
190904,820263,450
190904,843022,210
190904,843787,252
190904,862605,254
190904,869729,747
190904,874605,64
190904,890020,205
190904,896764,424
190904,916809,1340
190904,971162,178
190904,982779,261
191061,5670,281
191061,10905,225
191061,23800,176
191061,49563,449
191061,98281,968
191061,106952,554
191061,149972,246
191061,173540,376
191061,249929,227
191061,279813,162
191061,320709,278
191061,347856,289
191061,355183,280
191061,375660,272
191061,405744,244
191061,459951,178
191061,543696,243
191061,558266,412
191061,588221,173
191061,602985,307
191061,629987,196
191061,635419,286
191061,646564,315
191061,675783,458
191061,686778,278
191061,697061,559
191061,707678,206
191061,720151,285
191061,748369,247
191061,750365,154
191061,765421,862
191061,777031,333
191061,831797,226
191061,836187,848
191061,878440,217
191061,890020,370
191061,900329,236
191061,905117,237
191061,913809,501
191061,940550,335
191061,961027,398
191061,964909,337
191061,966126,589
191061,974888,228
192054,58415,191
192054,102439,196
192054,119936,602
192054,138767,2356
192054,144033,78
192054,158427,494
192054,182060,65
192054,200991,1221
192054,213686,2648
192054,221026,90
192054,223756,154
192054,256944,431
192054,269169,68
192054,311482,206
192054,327240,104
192054,353894,128
192054,370868,78
192054,407310,580
192054,408570,163
192054,431458,193
192054,459951,203
192054,541978,167
192054,595518,264
192054,616795,70
192054,631026,523
192054,633276,171
192054,682421,142
192054,690222,717
192054,712357,395
192054,713056,1408
192054,768829,457
192054,788098,136
192054,807064,10867
192054,816814,70
192054,834530,66
192054,849140,238
192054,878440,555
192054,887766,924
192054,890020,1367
192054,922184,115
192054,927239,157
192054,942176,67
192054,943752,169
192054,957394,195
192054,994143,249
192937,29638,185
192937,36006,111
192937,52064,97
192937,113428,139
192937,130623,139
192937,139572,208
192937,146060,109
192937,154198,137
192937,166003,116
192937,238653,124
192937,252765,131
192937,278486,118
192937,329003,126
192937,339127,177
192937,353581,157
192937,383640,181
192937,453795,115
192937,455820,102
192937,465858,158
192937,467792,228
192937,474318,231
192937,475764,602
192937,476814,108
192937,483319,103
192937,520676,375
192937,525050,107
192937,546352,353
192937,551963,129
192937,552299,106
192937,561941,92
192937,568406,231
192937,611427,104
192937,698936,168
192937,700700,92
192937,700922,143
192937,764683,192
192937,826096,370
192937,867625,307
192937,890020,129
192937,893068,106
192937,893101,111
192937,900329,208
192937,933967,194
192937,999158,128
193676,55864,218
193676,56739,251
193676,57255,535
193676,96818,158
193676,201345,1793
193676,204506,152
193676,249929,520
193676,289022,213
193676,340920,20436
193676,347856,543
193676,350043,4421
193676,370168,810
193676,375660,697
193676,382937,2355
193676,390392,3143
193676,431458,122
193676,461488,145
193676,483790,271
193676,505712,3738
193676,535916,166
193676,539859,386
193676,578208,1670
193676,596297,680
193676,658338,156
193676,672509,114
193676,684317,1177
193676,689582,255
193676,751834,1017
193676,789306,1232
193676,790342,190
193676,807942,166
193676,833154,116
193676,860887,205
193676,864301,1238
193676,877020,620
193676,895320,342
193676,924332,451
193676,937312,1126
193676,937818,367
193676,961220,155
193676,971128,1571
194721,64032,1
194721,74205,3
194721,79408,2
194721,85654,1
194721,126530,1
194721,196276,142
194721,216360,2
194721,274500,1
194721,337273,1
194721,360304,1
194721,374482,1
194721,460615,2
194721,466591,1
194721,497072,1
194721,596062,2
194721,602468,1
194721,635585,1
194721,660637,1
194721,694526,1
194721,742072,2
194721,744232,1
194721,793450,1
194721,795541,1
194721,798664,1
194721,814875,1
194721,819172,2
194721,873790,1
194721,878826,1
194721,931082,1
194721,935396,1
194721,959805,2
194721,968719,1
194857,2131,176
194857,57255,237
194857,78910,113
194857,95642,99
194857,188220,467
194857,201345,693
194857,202642,884
194857,212976,826
194857,222793,372
194857,235524,1278
194857,270994,103
194857,298215,242
194857,334554,608
194857,340920,267
194857,350043,440
194857,358833,92
194857,371664,280
194857,382937,953
194857,390392,4111
194857,392287,73
194857,460966,101
194857,470883,89
194857,483790,125
194857,494696,156
194857,533603,122
194857,539859,96
194857,558266,444
194857,596297,490
194857,609048,81
194857,629503,80
194857,658338,366
194857,682421,150
194857,684317,369
194857,701124,75
194857,744883,139
194857,763804,117
194857,807942,85
194857,864301,484
194857,877020,160
194857,900329,111
194857,930811,78
194857,937312,225
194857,964909,704
194857,974366,90
194857,979807,225
194857,986956,157
194857,990353,480
195074,20317,17
195074,27645,79
195074,78910,84
195074,79296,32
195074,113028,68
195074,188220,192
195074,201345,144
195074,240545,69
195074,245654,568
195074,289022,57
195074,303419,18
195074,340920,514
195074,341419,1418
195074,350043,661
195074,377676,21
195074,382937,278
195074,390392,3506
195074,418744,69
195074,420119,32
195074,483790,41
195074,546236,54
195074,552526,21
195074,558266,165
195074,575507,16
195074,578208,455
195074,592634,30
195074,596297,471
195074,599597,26
195074,600106,39
195074,614750,198
195074,672951,19
195074,675316,27
195074,684317,16
195074,729090,33
195074,744883,1023
195074,751834,20
195074,804753,35
195074,854635,29
195074,904494,39
195074,937312,92
195074,966976,236
195074,979807,282
195074,986834,30
195074,986956,177
195074,994143,45
195568,3596,290
195568,20762,348
195568,31690,356
195568,34840,161
195568,81248,154
195568,107772,372
195568,135912,414
195568,136084,152
195568,138140,149
195568,143052,163
195568,143602,205
195568,152307,279
195568,167592,192
195568,188136,153
195568,261238,171
195568,284988,180
195568,312986,247
195568,313441,157
195568,323605,255
195568,348114,184
195568,360794,186
195568,402992,175
195568,406584,212
195568,423607,165
195568,437631,164
195568,475614,214
195568,521926,157
195568,530677,180
195568,603814,205
195568,624942,254
195568,665176,153
195568,672783,295
195568,700332,189
195568,707450,245
195568,710748,176
195568,744867,478
195568,749262,294
195568,848853,189
195568,858686,252
195568,866849,194
195568,871382,291
195568,876500,183
195568,903460,262
195568,914778,1211
195568,918228,239
195568,985425,196
195568,985783,156
195613,5174,180
195613,12957,281
195613,69281,132
195613,96234,125
195613,98787,102
195613,110377,101
195613,149003,178
195613,210488,245
195613,252933,207
195613,254308,103
195613,311614,98
195613,330243,250
195613,347856,130
195613,367042,144
195613,370009,129
195613,389916,206
195613,392287,157
195613,418232,120
195613,419225,103
195613,441153,167
195613,449985,219
195613,453357,224
195613,461040,128
195613,461563,462
195613,487603,95
195613,539390,272
195613,596899,116
195613,620336,97
195613,671774,560
195613,691212,86
195613,699562,97
195613,700104,152
195613,709862,246
195613,710212,351
195613,742092,106
195613,787675,200
195613,800545,292
195613,828473,95
195613,841039,219
195613,892372,94
195613,900356,89
195613,916379,200
195613,933628,294
195613,935396,272
195613,940837,501
195613,958757,85
195691,16161,957
195691,41003,829
195691,69595,1102
195691,72143,1257
195691,96234,5431
195691,120957,1327
195691,190430,2545
195691,217077,930
195691,238051,778
195691,264353,4197
195691,269912,1329
195691,325558,1333
195691,374639,2265
195691,378414,3196
195691,435022,1493
195691,440322,718
195691,454330,1140
195691,492239,1780
195691,544722,749
195691,545490,789
195691,549742,819
195691,565861,762
195691,592664,1050
195691,597793,921
195691,631343,4406
195691,633183,1339
195691,678458,712
195691,721969,669
195691,746904,714
195691,784657,751
195691,793380,1054
195691,810883,1007
195691,812965,1034
195691,830915,674
195691,873101,1370
195691,920445,777
195691,966204,1094
195691,966340,1972
195691,968795,916
195691,984875,976
195691,999984,1226
196095,23887,4
196095,29987,3
196095,71856,9
196095,98281,18
196095,115605,4
196095,130947,9
196095,132387,6
196095,144915,4
196095,148179,11
196095,181501,4
196095,200991,11
196095,219076,52
196095,220410,4
196095,300704,5
196095,306195,5
196095,308942,15
196095,347856,9
196095,390058,16
196095,408570,19
196095,439891,49
196095,471319,3
196095,472168,5
196095,511099,5
196095,512474,9
196095,555771,8
196095,558266,17
196095,610392,8
196095,634053,6
196095,652171,7
196095,679128,7
196095,757587,9
196095,765421,3
196095,785306,15
196095,789306,4
196095,791862,29
196095,807064,21
196095,807942,7
196095,811724,4
196095,878440,16
196095,890020,15
196095,933238,83
196095,937818,4
196095,938049,9
196095,942908,8
196095,961220,5
196095,963768,6
196095,992777,7
196145,20317,190
196145,30311,333
196145,32709,243
196145,41707,145
196145,49563,317
196145,61036,317
196145,78099,477
196145,80347,359
196145,81106,188
196145,95642,151
196145,96446,110
196145,100726,170
196145,202306,836
196145,212976,117
196145,222168,230
196145,222793,843
196145,232611,143
196145,239235,203
196145,249929,287
196145,287659,252
196145,289022,204
196145,298215,329
196145,341419,3779
196145,418744,346
196145,451532,308
196145,508732,162
196145,539859,114
196145,560898,325
196145,567422,220
196145,596297,156
196145,600106,155
196145,635645,135
196145,650106,331
196145,669160,470
196145,675316,176
196145,742634,931
196145,744883,212
196145,754165,265
196145,790342,171
196145,842451,128
196145,877020,118
196145,891145,227
196145,895625,478
196145,903782,183
196145,907181,219
196165,8661,140
196165,10943,71
196165,33079,117
196165,34282,263
196165,49718,63
196165,59508,118
196165,80556,92
196165,84363,115
196165,107610,60
196165,121654,80
196165,127535,153
196165,182626,1352
196165,217961,66
196165,256769,81
196165,291242,423
196165,325505,147
196165,338044,62
196165,400954,122
196165,401264,93
196165,403638,76
196165,410259,684
196165,418232,66
196165,423965,641
196165,446137,91
196165,449985,263
196165,489671,64
196165,497557,89
196165,535916,184
196165,547257,59
196165,568406,70
196165,624549,98
196165,660637,171
196165,670670,201
196165,700700,243
196165,721510,68
196165,757418,220
196165,794732,1922
196165,815847,57
196165,850112,56
196165,918228,71
196165,972151,299
196165,980290,167
196767,12249,66
196767,64032,263
196767,82152,258
196767,92826,113
196767,106223,96
196767,117575,65
196767,118162,80
196767,130947,248
196767,211310,88
196767,262478,86
196767,302878,920
196767,339181,452
196767,339394,130
196767,351388,306
196767,357504,111
196767,370362,166
196767,387986,76
196767,389622,63
196767,393906,142
196767,456691,65
196767,458201,81
196767,472213,82
196767,537352,274
196767,544781,102
196767,545918,284
196767,566254,74
196767,627297,205
196767,629228,90
196767,635511,286
196767,641132,116
196767,654490,121
196767,665055,292
196767,696504,68
196767,719788,142
196767,750631,111
196767,773322,135
196767,826122,69
196767,855498,83
196767,889544,80
196767,889876,297
196767,890020,98
196767,912083,116
196767,979791,73
196767,984579,86
197033,4986,703
197033,30545,615
197033,55864,2390
197033,86763,534
197033,92840,1279
197033,129376,1624
197033,171222,1329
197033,199594,423
197033,201345,976
197033,282641,1841
197033,298143,325
197033,330624,555
197033,350043,6182
197033,350402,2505
197033,366778,325
197033,370168,323
197033,382937,3314
197033,390392,1742
197033,392287,465
197033,399202,318
197033,483790,2102
197033,505712,1707
197033,539859,413
197033,606614,445
197033,629503,312
197033,684317,3877
197033,743493,984
197033,751834,392
197033,789306,1292
197033,790342,755
197033,791862,1481
197033,807942,1052
197033,834297,337
197033,860887,462
197033,864301,28980
197033,904494,1381
197033,919050,1074
197033,924332,1441
197033,937312,527
197033,946579,638
197033,961220,1007
197033,986956,743
197117,16632,94
197117,27645,44
197117,44145,56
197117,56739,684
197117,80347,42
197117,155896,217
197117,157316,38
197117,158369,247
197117,163470,72
197117,191805,42
197117,301483,56
197117,340920,4486
197117,342030,62
197117,344027,47
197117,350043,1626
197117,355882,1399
197117,366041,122
197117,382937,38
197117,413123,59
197117,429610,252
197117,464913,293
197117,505712,38
197117,578208,39
197117,644577,786
197117,684317,87
197117,702477,55
197117,714215,267
197117,719321,57
197117,721732,95
197117,751525,48
197117,789306,107
197117,791862,2310
197117,801607,148
197117,866207,48
197117,902142,38
197117,904185,567
197117,904494,34
197117,910827,69
197117,914882,40
197117,926296,84
197117,936367,84
197117,971850,306
197117,974366,72
197548,9864,170
197548,15858,397
197548,44000,300
197548,49424,179
197548,59508,213
197548,64032,310
197548,69639,221
197548,82152,2960
197548,90872,239
197548,92826,216
197548,96234,300
197548,101661,1651
197548,127887,479
197548,130947,616
197548,132541,3573
197548,150860,528
197548,160404,978
197548,211763,284
197548,257661,787
197548,264614,1652
197548,279809,1043
197548,303509,309
197548,388081,421
197548,408570,284
197548,412288,188
197548,441110,254
197548,466998,208
197548,540297,268
197548,591761,459
197548,683053,190
197548,707812,960
197548,734639,331
197548,745541,393
197548,779648,211
197548,784172,383
197548,794513,254
197548,806529,650
197548,807064,387
197548,832133,273
197548,850104,860
197548,864453,257
197548,878826,1713
197548,890020,415
197548,893734,919
197548,937818,378
197548,941908,295
198599,18971,250
198599,19751,301
198599,72178,450
198599,102448,295
198599,134924,324
198599,157091,376
198599,207052,386
198599,278486,1831
198599,339229,277
198599,370956,205
198599,403430,202
198599,412538,851
198599,431458,364
198599,448379,366
198599,450959,540
198599,459305,280
198599,483688,1383
198599,520676,1305
198599,524478,333
198599,533448,474
198599,570469,277
198599,580278,276
198599,593509,856
198599,610597,325
198599,625477,450
198599,647489,744
198599,650819,286
198599,664315,1271
198599,671844,764
198599,682851,237
198599,686983,582
198599,726415,1007
198599,793125,707
198599,795278,2237
198599,814174,345
198599,831368,569
198599,836873,1191
198599,852650,249
198599,865634,1163
198599,884482,321
198599,885235,444
198599,909641,363
198599,973493,217
198599,975521,503
198599,999158,728
198694,10943,389
198694,12957,284
198694,38407,199
198694,45068,308
198694,47313,786
198694,59842,350
198694,64032,420
198694,93595,686
198694,124302,146
198694,132541,165
198694,158427,179
198694,173582,213
198694,200991,223
198694,210488,481
198694,220410,152
198694,279772,435
198694,326075,164
198694,338044,607
198694,389892,252
198694,412538,238
198694,431458,757
198694,431890,159
198694,447345,280
198694,449985,261
198694,482112,444
198694,517903,265
198694,530046,475
198694,543696,761
198694,549965,199
198694,603288,164
198694,672842,824
198694,689582,151
198694,709862,866
198694,728362,171
198694,729439,227
198694,807064,196
198694,851457,425
198694,875126,537
198694,878440,325
198694,878826,146
198694,883541,266
198694,890020,176
198694,933628,454
198694,944806,181
198694,967795,2884
198694,981123,187
198793,989,169
198793,36006,428
198793,38271,166
198793,45981,387
198793,63353,316
198793,76172,119
198793,80374,150
198793,139121,137
198793,144160,159
198793,182566,133
198793,203885,247
198793,206756,124
198793,214072,336
198793,235045,120
198793,317921,537
198793,318470,187
198793,336877,221
198793,353581,219
198793,357432,131
198793,379665,108
198793,456685,120
198793,465858,479
198793,474318,128
198793,482800,162
198793,483319,103
198793,503270,103
198793,506080,127
198793,532822,112
198793,551963,94
198793,584280,155
198793,601564,169
198793,659453,282
198793,772546,322
198793,789405,96
198793,795011,122
198793,850648,175
198793,857289,212
198793,867625,566
198793,886457,133
198793,890020,114
198793,893101,115
198793,913386,185
198793,966838,108
198793,992888,392
198812,2282,566
198812,3078,470
198812,14663,1379
198812,20317,114
198812,56739,42
198812,68023,158
198812,90862,281
198812,94626,49
198812,95642,88
198812,96234,431
198812,132087,51
198812,132387,559
198812,187659,54
198812,201345,483
198812,204506,127
198812,265217,217
198812,285646,145
198812,289022,43
198812,344027,44
198812,347856,52
198812,370168,221
198812,375660,824
198812,377676,53
198812,382937,1052
198812,390392,104
198812,422537,274
198812,494696,158
198812,505712,316
198812,508732,182
198812,530856,46
198812,558266,344
198812,578208,113
198812,596297,681
198812,664354,108
198812,672509,61
198812,745471,56
198812,751834,200
198812,755236,71
198812,783376,1043
198812,804753,75
198812,837187,78
198812,869147,84
198812,901798,83
198812,931999,78
198812,937312,66
198812,943320,112
198812,979807,121
198916,9754,2825
198916,33079,5820
198916,101849,1032
198916,126530,1978
198916,194647,580
198916,200991,2341
198916,215059,608
198916,307588,603
198916,331354,1072
198916,342156,1631
198916,353634,561
198916,380907,553
198916,408343,2905
198916,408854,824
198916,423467,7094
198916,431890,682
198916,459951,533
198916,508949,1947
198916,534078,2782
198916,535916,1173
198916,565896,657
198916,601398,638
198916,601564,519
198916,639521,980
198916,646564,644
198916,651346,2822
198916,653936,3350
198916,654287,720
198916,670670,3061
198916,689582,2708
198916,709862,2944
198916,744232,1458
198916,748369,12855
198916,782242,598
198916,791681,8883
198916,796204,627
198916,797187,986
198916,819037,979
198916,826976,1505
198916,905011,540
198916,942176,525
198916,967819,799
199187,55864,425
199187,84377,530
199187,102141,784
199187,126901,490
199187,201345,1002
199187,278486,620
199187,282641,1005
199187,298215,1939
199187,328981,449
199187,332637,416
199187,340920,13499
199187,350043,978
199187,357595,602
199187,374572,574
199187,375660,4716
199187,382937,2223
199187,390392,1811
199187,402164,486
199187,411807,530
199187,431458,1421
